jL,cL,emL,pL,dsL
CA,Imported Water-CA,Applied Water Estimation Method,Operational Spill,Cal-SIMETAW Unit Values
CA,Imported Water-CA,Applied Water Estimation Method,Operational Spill,California Central Valley Simulation (C2VSim)
CA,Imported Water-CA,Applied Water Estimation Method,Operational Spill,CALSIM2
CA,Imported Water-CA,Applied Water Estimation Method,Operational Spill,California Water Plan Portfolio
CA,Imported Water-CA,Applied Water Estimation Method,Operational Spill,CA Integrated Water Flow Model (IWFM)
CA,Imported Water-CA,Applied Water Estimation Method,Operational Spill,MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Imported Water-CA,Applied Water Estimation Method,Operational Spill,CALSIM 3
CA,Imported Water-CA,Applied Water Estimation Method,Operational Spill,USBR Central Valley Project Refuge Water Delivery Data
CA,Imported Water-CA,Applied Water Estimation Method,Operational Spill,USGS Surface-Water Data for California
CA,Imported Water-CA,Applied Water Estimation Method,Operational Spill,CA DWR Bulletin 132: Management of the California State Water Project
CA,Imported Water-CA,Applied Water Estimation Method,Operational Spill,Existing Water Right Information from State Water Resources Control Board (SWRCB)
CA,Precipitation on Lakes-CA,,,
CA,Runoff-CA,USGS Precipitation-Runoff Modeling System (PRMS),Precipitation,Cal-SIMETAW Unit Values
CA,Runoff-CA,USGS Precipitation-Runoff Modeling System (PRMS),Precipitation,California Central Valley Simulation (C2VSim)
CA,Runoff-CA,USGS Precipitation-Runoff Modeling System (PRMS),Precipitation,California Agricultural Land and Water Use Estimates
CA,Runoff-CA,USGS Precipitation-Runoff Modeling System (PRMS),Precipitation,CA Integrated Water Flow Model (IWFM)
CA,Runoff-CA,USGS Precipitation-Runoff Modeling System (PRMS),Precipitation,MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Runoff-CA,USGS Precipitation-Runoff Modeling System (PRMS),Precipitation,USGS Surface-Water Data for California
CA,Runoff-CA,USGS Precipitation-Runoff Modeling System (PRMS),Precipitation,USGS Publications
CA,Runoff-CA,USGS Precipitation-Runoff Modeling System (PRMS),Precipitation,CA Integrated Water Flow Model (IWFM) Demand Calculator
CA,Runoff-CA,USGS Precipitation-Runoff Modeling System (PRMS),Precipitation,USGS Basin Characterization Model
CA,Runoff-CA,USGS Precipitation-Runoff Modeling System (PRMS),Precipitation,California Department of Transportation's Highway Design Manual
CA,Runoff-CA,Runoff Curve Number Method,Precipitation,Cal-SIMETAW Unit Values
CA,Runoff-CA,Runoff Curve Number Method,Precipitation,California Central Valley Simulation (C2VSim)
CA,Runoff-CA,Runoff Curve Number Method,Precipitation,California Agricultural Land and Water Use Estimates
CA,Runoff-CA,Runoff Curve Number Method,Precipitation,CA Integrated Water Flow Model (IWFM)
CA,Runoff-CA,Runoff Curve Number Method,Precipitation,MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Runoff-CA,Runoff Curve Number Method,Precipitation,USGS Surface-Water Data for California
CA,Runoff-CA,Runoff Curve Number Method,Precipitation,USGS Publications
CA,Runoff-CA,Runoff Curve Number Method,Precipitation,CA Integrated Water Flow Model (IWFM) Demand Calculator
CA,Runoff-CA,Runoff Curve Number Method,Precipitation,USGS Basin Characterization Model
CA,Runoff-CA,Runoff Curve Number Method,Precipitation,California Department of Transportation's Highway Design Manual
CA,Runoff-CA,Public Policy Institute of California (PPIC) map,Precipitation,Cal-SIMETAW Unit Values
CA,Runoff-CA,Public Policy Institute of California (PPIC) map,Precipitation,California Central Valley Simulation (C2VSim)
CA,Runoff-CA,Public Policy Institute of California (PPIC) map,Precipitation,California Agricultural Land and Water Use Estimates
CA,Runoff-CA,Public Policy Institute of California (PPIC) map,Precipitation,CA Integrated Water Flow Model (IWFM)
CA,Runoff-CA,Public Policy Institute of California (PPIC) map,Precipitation,MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Runoff-CA,Public Policy Institute of California (PPIC) map,Precipitation,USGS Surface-Water Data for California
CA,Runoff-CA,Public Policy Institute of California (PPIC) map,Precipitation,USGS Publications
CA,Runoff-CA,Public Policy Institute of California (PPIC) map,Precipitation,CA Integrated Water Flow Model (IWFM) Demand Calculator
CA,Runoff-CA,Public Policy Institute of California (PPIC) map,Precipitation,USGS Basin Characterization Model
CA,Runoff-CA,Public Policy Institute of California (PPIC) map,Precipitation,California Department of Transportation's Highway Design Manual
CA,Stream Evaporation-CA,Mass Balance,Vapor Pressure,Cal-SIMETAW Unit Values
CA,Stream Evaporation-CA,Mass Balance,Vapor Pressure,California Water Plan Portfolio
CA,Stream Evaporation-CA,Mass Balance,Vapor Pressure,California State Groundwater Elevation Monitoring (CASGEM)
CA,Stream Evaporation-CA,Mass Balance,Vapor Pressure,CA County Agricultural Commissioner Crop Reports
CA,Stream Evaporation-CA,Mass Balance,Vapor Pressure,NOAA National Centers for Environmental Information - Climate Data Online
CA,Stream Evaporation-CA,Mass Balance,Vapor Pressure,NOAA National Centers for Environmental Information - Climatological Data Publications
CA,Stream Evaporation-CA,Mass Balance,Vapor Pressure,NWS Climate Prediction Center Evaporation
CA,Stream Evaporation-CA,Mass Balance,Vapor Pressure,Spatial California Irrigation Management Information System (CIMIS)
CA,Stream Evaporation-CA,Mass Balance,Vapor Pressure,CA DWR Bulletin 73: Evaporation from Water Surface in California (1979)
CA,Stream Evaporation-CA,Mass Balance,Saturation Vapor Pressure ,Cal-SIMETAW Unit Values
CA,Stream Evaporation-CA,Mass Balance,Saturation Vapor Pressure ,California Water Plan Portfolio
CA,Stream Evaporation-CA,Mass Balance,Saturation Vapor Pressure ,California State Groundwater Elevation Monitoring (CASGEM)
CA,Stream Evaporation-CA,Mass Balance,Saturation Vapor Pressure ,CA County Agricultural Commissioner Crop Reports
CA,Stream Evaporation-CA,Mass Balance,Saturation Vapor Pressure ,NOAA National Centers for Environmental Information - Climate Data Online
CA,Stream Evaporation-CA,Mass Balance,Saturation Vapor Pressure ,NOAA National Centers for Environmental Information - Climatological Data Publications
CA,Stream Evaporation-CA,Mass Balance,Saturation Vapor Pressure ,NWS Climate Prediction Center Evaporation
CA,Stream Evaporation-CA,Mass Balance,Saturation Vapor Pressure ,Spatial California Irrigation Management Information System (CIMIS)
CA,Stream Evaporation-CA,Mass Balance,Saturation Vapor Pressure ,CA DWR Bulletin 73: Evaporation from Water Surface in California (1979)
CA,Stream Evaporation-CA,Mass Balance,Wind Function,Cal-SIMETAW Unit Values
CA,Stream Evaporation-CA,Mass Balance,Wind Function,California Water Plan Portfolio
CA,Stream Evaporation-CA,Mass Balance,Wind Function,California State Groundwater Elevation Monitoring (CASGEM)
CA,Stream Evaporation-CA,Mass Balance,Wind Function,CA County Agricultural Commissioner Crop Reports
CA,Stream Evaporation-CA,Mass Balance,Wind Function,NOAA National Centers for Environmental Information - Climate Data Online
CA,Stream Evaporation-CA,Mass Balance,Wind Function,NOAA National Centers for Environmental Information - Climatological Data Publications
CA,Stream Evaporation-CA,Mass Balance,Wind Function,NWS Climate Prediction Center Evaporation
CA,Stream Evaporation-CA,Mass Balance,Wind Function,Spatial California Irrigation Management Information System (CIMIS)
CA,Stream Evaporation-CA,Mass Balance,Wind Function,CA DWR Bulletin 73: Evaporation from Water Surface in California (1979)
CA,Stream Evaporation-CA,Evapotranspiration (ET) Rates,Vapor Pressure,Cal-SIMETAW Unit Values
CA,Stream Evaporation-CA,Evapotranspiration (ET) Rates,Vapor Pressure,California Water Plan Portfolio
CA,Stream Evaporation-CA,Evapotranspiration (ET) Rates,Vapor Pressure,California State Groundwater Elevation Monitoring (CASGEM)
CA,Stream Evaporation-CA,Evapotranspiration (ET) Rates,Vapor Pressure,CA County Agricultural Commissioner Crop Reports
CA,Stream Evaporation-CA,Evapotranspiration (ET) Rates,Vapor Pressure,NOAA National Centers for Environmental Information - Climate Data Online
CA,Stream Evaporation-CA,Evapotranspiration (ET) Rates,Vapor Pressure,NOAA National Centers for Environmental Information - Climatological Data Publications
CA,Stream Evaporation-CA,Evapotranspiration (ET) Rates,Vapor Pressure,NWS Climate Prediction Center Evaporation
CA,Stream Evaporation-CA,Evapotranspiration (ET) Rates,Vapor Pressure,Spatial California Irrigation Management Information System (CIMIS)
CA,Stream Evaporation-CA,Evapotranspiration (ET) Rates,Vapor Pressure,CA DWR Bulletin 73: Evaporation from Water Surface in California (1979)
CA,Stream Evaporation-CA,Evapotranspiration (ET) Rates,Saturation Vapor Pressure ,Cal-SIMETAW Unit Values
CA,Stream Evaporation-CA,Evapotranspiration (ET) Rates,Saturation Vapor Pressure ,California Water Plan Portfolio
CA,Stream Evaporation-CA,Evapotranspiration (ET) Rates,Saturation Vapor Pressure ,California State Groundwater Elevation Monitoring (CASGEM)
CA,Stream Evaporation-CA,Evapotranspiration (ET) Rates,Saturation Vapor Pressure ,CA County Agricultural Commissioner Crop Reports
CA,Stream Evaporation-CA,Evapotranspiration (ET) Rates,Saturation Vapor Pressure ,NOAA National Centers for Environmental Information - Climate Data Online
CA,Stream Evaporation-CA,Evapotranspiration (ET) Rates,Saturation Vapor Pressure ,NOAA National Centers for Environmental Information - Climatological Data Publications
CA,Stream Evaporation-CA,Evapotranspiration (ET) Rates,Saturation Vapor Pressure ,NWS Climate Prediction Center Evaporation
CA,Stream Evaporation-CA,Evapotranspiration (ET) Rates,Saturation Vapor Pressure ,Spatial California Irrigation Management Information System (CIMIS)
CA,Stream Evaporation-CA,Evapotranspiration (ET) Rates,Saturation Vapor Pressure ,CA DWR Bulletin 73: Evaporation from Water Surface in California (1979)
CA,Stream Evaporation-CA,Evapotranspiration (ET) Rates,Wind Function,Cal-SIMETAW Unit Values
CA,Stream Evaporation-CA,Evapotranspiration (ET) Rates,Wind Function,California Water Plan Portfolio
CA,Stream Evaporation-CA,Evapotranspiration (ET) Rates,Wind Function,California State Groundwater Elevation Monitoring (CASGEM)
CA,Stream Evaporation-CA,Evapotranspiration (ET) Rates,Wind Function,CA County Agricultural Commissioner Crop Reports
CA,Stream Evaporation-CA,Evapotranspiration (ET) Rates,Wind Function,NOAA National Centers for Environmental Information - Climate Data Online
CA,Stream Evaporation-CA,Evapotranspiration (ET) Rates,Wind Function,NOAA National Centers for Environmental Information - Climatological Data Publications
CA,Stream Evaporation-CA,Evapotranspiration (ET) Rates,Wind Function,NWS Climate Prediction Center Evaporation
CA,Stream Evaporation-CA,Evapotranspiration (ET) Rates,Wind Function,Spatial California Irrigation Management Information System (CIMIS)
CA,Stream Evaporation-CA,Evapotranspiration (ET) Rates,Wind Function,CA DWR Bulletin 73: Evaporation from Water Surface in California (1979)
CA,Stream Evaporation-CA,Mass Transfer Equations,Vapor Pressure,Cal-SIMETAW Unit Values
CA,Stream Evaporation-CA,Mass Transfer Equations,Vapor Pressure,California Water Plan Portfolio
CA,Stream Evaporation-CA,Mass Transfer Equations,Vapor Pressure,California State Groundwater Elevation Monitoring (CASGEM)
CA,Stream Evaporation-CA,Mass Transfer Equations,Vapor Pressure,CA County Agricultural Commissioner Crop Reports
CA,Stream Evaporation-CA,Mass Transfer Equations,Vapor Pressure,NOAA National Centers for Environmental Information - Climate Data Online
CA,Stream Evaporation-CA,Mass Transfer Equations,Vapor Pressure,NOAA National Centers for Environmental Information - Climatological Data Publications
CA,Stream Evaporation-CA,Mass Transfer Equations,Vapor Pressure,NWS Climate Prediction Center Evaporation
CA,Stream Evaporation-CA,Mass Transfer Equations,Vapor Pressure,Spatial California Irrigation Management Information System (CIMIS)
CA,Stream Evaporation-CA,Mass Transfer Equations,Vapor Pressure,CA DWR Bulletin 73: Evaporation from Water Surface in California (1979)
CA,Stream Evaporation-CA,Mass Transfer Equations,Saturation Vapor Pressure ,Cal-SIMETAW Unit Values
CA,Stream Evaporation-CA,Mass Transfer Equations,Saturation Vapor Pressure ,California Water Plan Portfolio
CA,Stream Evaporation-CA,Mass Transfer Equations,Saturation Vapor Pressure ,California State Groundwater Elevation Monitoring (CASGEM)
CA,Stream Evaporation-CA,Mass Transfer Equations,Saturation Vapor Pressure ,CA County Agricultural Commissioner Crop Reports
CA,Stream Evaporation-CA,Mass Transfer Equations,Saturation Vapor Pressure ,NOAA National Centers for Environmental Information - Climate Data Online
CA,Stream Evaporation-CA,Mass Transfer Equations,Saturation Vapor Pressure ,NOAA National Centers for Environmental Information - Climatological Data Publications
CA,Stream Evaporation-CA,Mass Transfer Equations,Saturation Vapor Pressure ,NWS Climate Prediction Center Evaporation
CA,Stream Evaporation-CA,Mass Transfer Equations,Saturation Vapor Pressure ,Spatial California Irrigation Management Information System (CIMIS)
CA,Stream Evaporation-CA,Mass Transfer Equations,Saturation Vapor Pressure ,CA DWR Bulletin 73: Evaporation from Water Surface in California (1979)
CA,Stream Evaporation-CA,Mass Transfer Equations,Wind Function,Cal-SIMETAW Unit Values
CA,Stream Evaporation-CA,Mass Transfer Equations,Wind Function,California Water Plan Portfolio
CA,Stream Evaporation-CA,Mass Transfer Equations,Wind Function,California State Groundwater Elevation Monitoring (CASGEM)
CA,Stream Evaporation-CA,Mass Transfer Equations,Wind Function,CA County Agricultural Commissioner Crop Reports
CA,Stream Evaporation-CA,Mass Transfer Equations,Wind Function,NOAA National Centers for Environmental Information - Climate Data Online
CA,Stream Evaporation-CA,Mass Transfer Equations,Wind Function,NOAA National Centers for Environmental Information - Climatological Data Publications
CA,Stream Evaporation-CA,Mass Transfer Equations,Wind Function,NWS Climate Prediction Center Evaporation
CA,Stream Evaporation-CA,Mass Transfer Equations,Wind Function,Spatial California Irrigation Management Information System (CIMIS)
CA,Stream Evaporation-CA,Mass Transfer Equations,Wind Function,CA DWR Bulletin 73: Evaporation from Water Surface in California (1979)
CA,Lake Inflow from Streams-CA,Mass Balance,,CA Integrated Water Flow Model (IWFM)
CA,Lake Inflow from Streams-CA,Mass Balance,,MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Lake Inflow from Streams-CA,Mass Balance,,USGS Surface-Water Data for California
CA,Lake Inflow from Streams-CA,Mass Balance,,USGS Publications
CA,Lake Inflow from Streams-CA,Mass Balance,,Center for Hydrometeorology and Remote Sensing Data Portal (CHRS)
