jL,cL,emL,pL,dsL
CO,Crop Consumptive Use-CO,Original Blaney-Criddle with ET Elevation Adjustment,Precipitation,SCS TR21
CO,Crop Consumptive Use-CO,Original Blaney-Criddle with ET Elevation Adjustment,Precipitation,Satellite and Aerial Photos
CO,Crop Consumptive Use-CO,Original Blaney-Criddle with ET Elevation Adjustment,Precipitation,Snotel Network of Weather Stations
CO,Crop Consumptive Use-CO,Original Blaney-Criddle with ET Elevation Adjustment,Precipitation,Remote Automated Weather Stations (RAWS)
CO,Crop Consumptive Use-CO,Original Blaney-Criddle with ET Elevation Adjustment,Precipitation,CO Agricultural Meteorology Network Station (COAGM)
CO,Crop Consumptive Use-CO,Original Blaney-Criddle with ET Elevation Adjustment,Precipitation,Weather Stations
CO,Crop Consumptive Use-CO,Original Blaney-Criddle with ET Elevation Adjustment,Precipitation,"Community Collaborative Rain, Hail and Snow Network (CoCoRaHS)"
CO,Crop Consumptive Use-CO,Original Blaney-Criddle with ET Elevation Adjustment,Precipitation,CO Division of Water Resources Gages
CO,Crop Consumptive Use-CO,Original Blaney-Criddle with ET Elevation Adjustment,Precipitation,CO Diversion Records
CO,Crop Consumptive Use-CO,Original Blaney-Criddle with ET Elevation Adjustment,Precipitation,HydroBase
CO,Crop Consumptive Use-CO,Original Blaney-Criddle with ET Elevation Adjustment,Precipitation,National Agricultural Statistics Service (NASS) Cropland Data Layer
CO,Crop Consumptive Use-CO,Original Blaney-Criddle with ET Elevation Adjustment,Supply Type,USGS Stream Gages
CO,Crop Consumptive Use-CO,Original Blaney-Criddle with ET Elevation Adjustment,Supply Type,National Oceanic and Atmospheric Administration Stations
CO,Crop Consumptive Use-CO,Original Blaney-Criddle with ET Elevation Adjustment,Supply Type,SCS TR21
CO,Crop Consumptive Use-CO,Original Blaney-Criddle with ET Elevation Adjustment,Supply Type,Satellite and Aerial Photos
CO,Crop Consumptive Use-CO,Original Blaney-Criddle with ET Elevation Adjustment,Supply Type,Snotel Network of Weather Stations
CO,Crop Consumptive Use-CO,Original Blaney-Criddle with ET Elevation Adjustment,Supply Type,Remote Automated Weather Stations (RAWS)
CO,Crop Consumptive Use-CO,Original Blaney-Criddle with ET Elevation Adjustment,Supply Type,CO Agricultural Meteorology Network Station (COAGM)
CO,Crop Consumptive Use-CO,Original Blaney-Criddle with ET Elevation Adjustment,Supply Type,Weather Stations
CO,Crop Consumptive Use-CO,Original Blaney-Criddle with ET Elevation Adjustment,Supply Type,"Community Collaborative Rain, Hail and Snow Network (CoCoRaHS)"
CO,Crop Consumptive Use-CO,Original Blaney-Criddle with ET Elevation Adjustment,Supply Type,CO Division of Water Resources Gages
CO,Crop Consumptive Use-CO,Original Blaney-Criddle with ET Elevation Adjustment,Supply Type,CO Diversion Records
CO,Crop Consumptive Use-CO,Original Blaney-Criddle with ET Elevation Adjustment,Supply Type,HydroBase
CO,Crop Consumptive Use-CO,Original Blaney-Criddle with ET Elevation Adjustment,Supply Type,National Agricultural Statistics Service (NASS) Cropland Data Layer
CO,Crop Consumptive Use-CO,RESET,Irrigation Method,USGS Stream Gages
CO,Crop Consumptive Use-CO,RESET,Irrigation Method,National Oceanic and Atmospheric Administration Stations
CO,Crop Consumptive Use-CO,RESET,Irrigation Method,SCS TR21
CO,Crop Consumptive Use-CO,RESET,Irrigation Method,Satellite and Aerial Photos
CO,Crop Consumptive Use-CO,RESET,Irrigation Method,Snotel Network of Weather Stations
CO,Crop Consumptive Use-CO,RESET,Irrigation Method,Remote Automated Weather Stations (RAWS)
CO,Crop Consumptive Use-CO,RESET,Irrigation Method,CO Agricultural Meteorology Network Station (COAGM)
CO,Crop Consumptive Use-CO,RESET,Irrigation Method,Weather Stations
CO,Crop Consumptive Use-CO,RESET,Irrigation Method,"Community Collaborative Rain, Hail and Snow Network (CoCoRaHS)"
CO,Crop Consumptive Use-CO,RESET,Irrigation Method,CO Division of Water Resources Gages
CO,Crop Consumptive Use-CO,RESET,Irrigation Method,CO Diversion Records
CO,Crop Consumptive Use-CO,RESET,Irrigation Method,HydroBase
CO,Crop Consumptive Use-CO,RESET,Irrigation Method,National Agricultural Statistics Service (NASS) Cropland Data Layer
CO,Crop Consumptive Use-CO,RESET,Crop Irrigation Requirement,USGS Stream Gages
CO,Crop Consumptive Use-CO,RESET,Crop Irrigation Requirement,National Oceanic and Atmospheric Administration Stations
CO,Crop Consumptive Use-CO,RESET,Crop Irrigation Requirement,SCS TR21
CO,Crop Consumptive Use-CO,RESET,Crop Irrigation Requirement,Satellite and Aerial Photos
CO,Crop Consumptive Use-CO,RESET,Crop Irrigation Requirement,Snotel Network of Weather Stations
CO,Crop Consumptive Use-CO,RESET,Crop Irrigation Requirement,Remote Automated Weather Stations (RAWS)
CO,Crop Consumptive Use-CO,RESET,Crop Irrigation Requirement,CO Agricultural Meteorology Network Station (COAGM)
CO,Crop Consumptive Use-CO,RESET,Crop Irrigation Requirement,Weather Stations
CO,Crop Consumptive Use-CO,RESET,Crop Irrigation Requirement,"Community Collaborative Rain, Hail and Snow Network (CoCoRaHS)"
CO,Crop Consumptive Use-CO,RESET,Crop Irrigation Requirement,CO Division of Water Resources Gages
CO,Crop Consumptive Use-CO,RESET,Crop Irrigation Requirement,CO Diversion Records
CO,Crop Consumptive Use-CO,RESET,Crop Irrigation Requirement,HydroBase
CO,Crop Consumptive Use-CO,RESET,Crop Irrigation Requirement,National Agricultural Statistics Service (NASS) Cropland Data Layer
CO,Crop Consumptive Use-CO,RESET,Solar Radiation,USGS Stream Gages
CO,Crop Consumptive Use-CO,RESET,Solar Radiation,National Oceanic and Atmospheric Administration Stations
CO,Crop Consumptive Use-CO,RESET,Solar Radiation,SCS TR21
CO,Crop Consumptive Use-CO,RESET,Solar Radiation,Satellite and Aerial Photos
CO,Crop Consumptive Use-CO,RESET,Solar Radiation,Snotel Network of Weather Stations
CO,Crop Consumptive Use-CO,RESET,Solar Radiation,Remote Automated Weather Stations (RAWS)
CO,Crop Consumptive Use-CO,RESET,Solar Radiation,CO Agricultural Meteorology Network Station (COAGM)
CO,Crop Consumptive Use-CO,RESET,Solar Radiation,Weather Stations
CO,Crop Consumptive Use-CO,RESET,Solar Radiation,"Community Collaborative Rain, Hail and Snow Network (CoCoRaHS)"
CO,Crop Consumptive Use-CO,RESET,Solar Radiation,CO Division of Water Resources Gages
CO,Crop Consumptive Use-CO,RESET,Solar Radiation,CO Diversion Records
CO,Crop Consumptive Use-CO,RESET,Solar Radiation,HydroBase
CO,Crop Consumptive Use-CO,RESET,Solar Radiation,National Agricultural Statistics Service (NASS) Cropland Data Layer
CO,Crop Consumptive Use-CO,RESET,Temperature,USGS Stream Gages
CO,Crop Consumptive Use-CO,RESET,Temperature,National Oceanic and Atmospheric Administration Stations
CO,Crop Consumptive Use-CO,RESET,Temperature,SCS TR21
CO,Crop Consumptive Use-CO,RESET,Temperature,Satellite and Aerial Photos
CO,Crop Consumptive Use-CO,RESET,Temperature,Snotel Network of Weather Stations
CO,Crop Consumptive Use-CO,RESET,Temperature,Remote Automated Weather Stations (RAWS)
CO,Crop Consumptive Use-CO,RESET,Temperature,CO Agricultural Meteorology Network Station (COAGM)
CO,Crop Consumptive Use-CO,RESET,Temperature,Weather Stations
CO,Crop Consumptive Use-CO,RESET,Temperature,"Community Collaborative Rain, Hail and Snow Network (CoCoRaHS)"
CO,Crop Consumptive Use-CO,RESET,Temperature,CO Division of Water Resources Gages
CO,Crop Consumptive Use-CO,RESET,Temperature,CO Diversion Records
CO,Crop Consumptive Use-CO,RESET,Temperature,HydroBase
CO,Crop Consumptive Use-CO,RESET,Temperature,National Agricultural Statistics Service (NASS) Cropland Data Layer
CO,Crop Consumptive Use-CO,RESET,Wind Run,USGS Stream Gages
CO,Crop Consumptive Use-CO,RESET,Wind Run,National Oceanic and Atmospheric Administration Stations
CO,Crop Consumptive Use-CO,RESET,Wind Run,SCS TR21
CO,Crop Consumptive Use-CO,RESET,Wind Run,Satellite and Aerial Photos
CO,Crop Consumptive Use-CO,RESET,Wind Run,Snotel Network of Weather Stations
CO,Crop Consumptive Use-CO,RESET,Wind Run,Remote Automated Weather Stations (RAWS)
CO,Crop Consumptive Use-CO,RESET,Wind Run,CO Agricultural Meteorology Network Station (COAGM)
CO,Crop Consumptive Use-CO,RESET,Wind Run,Weather Stations
CO,Crop Consumptive Use-CO,RESET,Wind Run,"Community Collaborative Rain, Hail and Snow Network (CoCoRaHS)"
CO,Crop Consumptive Use-CO,RESET,Wind Run,CO Division of Water Resources Gages
CO,Crop Consumptive Use-CO,RESET,Wind Run,CO Diversion Records
CO,Crop Consumptive Use-CO,RESET,Wind Run,HydroBase
CO,Crop Consumptive Use-CO,RESET,Wind Run,National Agricultural Statistics Service (NASS) Cropland Data Layer
CO,Crop Consumptive Use-CO,RESET,Climate Coefficient (kt),USGS Stream Gages
CO,Crop Consumptive Use-CO,RESET,Climate Coefficient (kt),National Oceanic and Atmospheric Administration Stations
CO,Crop Consumptive Use-CO,RESET,Climate Coefficient (kt),SCS TR21
CO,Crop Consumptive Use-CO,RESET,Climate Coefficient (kt),Satellite and Aerial Photos
CO,Crop Consumptive Use-CO,RESET,Climate Coefficient (kt),Snotel Network of Weather Stations
CO,Crop Consumptive Use-CO,RESET,Climate Coefficient (kt),Remote Automated Weather Stations (RAWS)
CO,Crop Consumptive Use-CO,RESET,Climate Coefficient (kt),CO Agricultural Meteorology Network Station (COAGM)
CO,Crop Consumptive Use-CO,RESET,Climate Coefficient (kt),Weather Stations
CO,Crop Consumptive Use-CO,RESET,Climate Coefficient (kt),"Community Collaborative Rain, Hail and Snow Network (CoCoRaHS)"
CO,Crop Consumptive Use-CO,RESET,Climate Coefficient (kt),CO Division of Water Resources Gages
CO,Crop Consumptive Use-CO,RESET,Climate Coefficient (kt),CO Diversion Records
CO,Crop Consumptive Use-CO,RESET,Climate Coefficient (kt),HydroBase
CO,Crop Consumptive Use-CO,RESET,Climate Coefficient (kt),National Agricultural Statistics Service (NASS) Cropland Data Layer
CO,Crop Consumptive Use-CO,RESET,Crop Growth State Coefficient (Kc),USGS Stream Gages
CO,Crop Consumptive Use-CO,RESET,Crop Growth State Coefficient (Kc),National Oceanic and Atmospheric Administration Stations
CO,Crop Consumptive Use-CO,RESET,Crop Growth State Coefficient (Kc),SCS TR21
CO,Crop Consumptive Use-CO,RESET,Crop Growth State Coefficient (Kc),Satellite and Aerial Photos
CO,Crop Consumptive Use-CO,RESET,Crop Growth State Coefficient (Kc),Snotel Network of Weather Stations
CO,Crop Consumptive Use-CO,RESET,Crop Growth State Coefficient (Kc),Remote Automated Weather Stations (RAWS)
CO,Crop Consumptive Use-CO,RESET,Crop Growth State Coefficient (Kc),CO Agricultural Meteorology Network Station (COAGM)
CO,Crop Consumptive Use-CO,RESET,Crop Growth State Coefficient (Kc),Weather Stations
CO,Crop Consumptive Use-CO,RESET,Crop Growth State Coefficient (Kc),"Community Collaborative Rain, Hail and Snow Network (CoCoRaHS)"
CO,Crop Consumptive Use-CO,RESET,Crop Growth State Coefficient (Kc),CO Division of Water Resources Gages
CO,Crop Consumptive Use-CO,RESET,Crop Growth State Coefficient (Kc),CO Diversion Records
CO,Crop Consumptive Use-CO,RESET,Crop Growth State Coefficient (Kc),HydroBase
CO,Crop Consumptive Use-CO,RESET,Crop Growth State Coefficient (Kc),National Agricultural Statistics Service (NASS) Cropland Data Layer
CO,Crop Consumptive Use-CO,RESET,Mean Monthly Air Temperatures (T),USGS Stream Gages
CO,Crop Consumptive Use-CO,RESET,Mean Monthly Air Temperatures (T),National Oceanic and Atmospheric Administration Stations
CO,Crop Consumptive Use-CO,RESET,Mean Monthly Air Temperatures (T),SCS TR21
CO,Crop Consumptive Use-CO,RESET,Mean Monthly Air Temperatures (T),Satellite and Aerial Photos
CO,Crop Consumptive Use-CO,RESET,Mean Monthly Air Temperatures (T),Snotel Network of Weather Stations
CO,Crop Consumptive Use-CO,RESET,Mean Monthly Air Temperatures (T),Remote Automated Weather Stations (RAWS)
CO,Crop Consumptive Use-CO,RESET,Mean Monthly Air Temperatures (T),CO Agricultural Meteorology Network Station (COAGM)
CO,Crop Consumptive Use-CO,RESET,Mean Monthly Air Temperatures (T),Weather Stations
CO,Crop Consumptive Use-CO,RESET,Mean Monthly Air Temperatures (T),"Community Collaborative Rain, Hail and Snow Network (CoCoRaHS)"
CO,Crop Consumptive Use-CO,RESET,Mean Monthly Air Temperatures (T),CO Division of Water Resources Gages
CO,Crop Consumptive Use-CO,RESET,Mean Monthly Air Temperatures (T),CO Diversion Records
CO,Crop Consumptive Use-CO,RESET,Mean Monthly Air Temperatures (T),HydroBase
CO,Crop Consumptive Use-CO,RESET,Mean Monthly Air Temperatures (T),National Agricultural Statistics Service (NASS) Cropland Data Layer
CO,Crop Consumptive Use-CO,RESET,Monthly Percentage of Annual Daylight Hours (P),USGS Stream Gages
CO,Crop Consumptive Use-CO,RESET,Monthly Percentage of Annual Daylight Hours (P),National Oceanic and Atmospheric Administration Stations
CO,Crop Consumptive Use-CO,RESET,Monthly Percentage of Annual Daylight Hours (P),SCS TR21
CO,Crop Consumptive Use-CO,RESET,Monthly Percentage of Annual Daylight Hours (P),Satellite and Aerial Photos
CO,Crop Consumptive Use-CO,RESET,Monthly Percentage of Annual Daylight Hours (P),Snotel Network of Weather Stations
CO,Crop Consumptive Use-CO,RESET,Monthly Percentage of Annual Daylight Hours (P),Remote Automated Weather Stations (RAWS)
CO,Crop Consumptive Use-CO,RESET,Monthly Percentage of Annual Daylight Hours (P),CO Agricultural Meteorology Network Station (COAGM)
CO,Crop Consumptive Use-CO,RESET,Monthly Percentage of Annual Daylight Hours (P),Weather Stations
CO,Crop Consumptive Use-CO,RESET,Monthly Percentage of Annual Daylight Hours (P),"Community Collaborative Rain, Hail and Snow Network (CoCoRaHS)"
CO,Crop Consumptive Use-CO,RESET,Monthly Percentage of Annual Daylight Hours (P),CO Division of Water Resources Gages
CO,Crop Consumptive Use-CO,RESET,Monthly Percentage of Annual Daylight Hours (P),CO Diversion Records
CO,Crop Consumptive Use-CO,RESET,Monthly Percentage of Annual Daylight Hours (P),HydroBase
CO,Crop Consumptive Use-CO,RESET,Monthly Percentage of Annual Daylight Hours (P),National Agricultural Statistics Service (NASS) Cropland Data Layer
CO,Crop Consumptive Use-CO,RESET,Crop Type,USGS Stream Gages
CO,Crop Consumptive Use-CO,RESET,Crop Type,National Oceanic and Atmospheric Administration Stations
CO,Crop Consumptive Use-CO,RESET,Crop Type,SCS TR21
CO,Crop Consumptive Use-CO,RESET,Crop Type,Satellite and Aerial Photos
CO,Crop Consumptive Use-CO,RESET,Crop Type,Snotel Network of Weather Stations
CO,Crop Consumptive Use-CO,RESET,Crop Type,Remote Automated Weather Stations (RAWS)
CO,Crop Consumptive Use-CO,RESET,Crop Type,CO Agricultural Meteorology Network Station (COAGM)
CO,Crop Consumptive Use-CO,RESET,Crop Type,Weather Stations
CO,Crop Consumptive Use-CO,RESET,Crop Type,"Community Collaborative Rain, Hail and Snow Network (CoCoRaHS)"
CO,Crop Consumptive Use-CO,RESET,Crop Type,CO Division of Water Resources Gages
CO,Crop Consumptive Use-CO,RESET,Crop Type,CO Diversion Records
CO,Crop Consumptive Use-CO,RESET,Crop Type,HydroBase
CO,Crop Consumptive Use-CO,RESET,Crop Type,National Agricultural Statistics Service (NASS) Cropland Data Layer
CO,Crop Consumptive Use-CO,RESET,Effective Precipitation,USGS Stream Gages
CO,Crop Consumptive Use-CO,RESET,Effective Precipitation,National Oceanic and Atmospheric Administration Stations
CO,Crop Consumptive Use-CO,RESET,Effective Precipitation,SCS TR21
CO,Crop Consumptive Use-CO,RESET,Effective Precipitation,Satellite and Aerial Photos
CO,Crop Consumptive Use-CO,RESET,Effective Precipitation,Snotel Network of Weather Stations
CO,Crop Consumptive Use-CO,RESET,Effective Precipitation,Remote Automated Weather Stations (RAWS)
CO,Crop Consumptive Use-CO,RESET,Effective Precipitation,CO Agricultural Meteorology Network Station (COAGM)
CO,Crop Consumptive Use-CO,RESET,Effective Precipitation,Weather Stations
CO,Crop Consumptive Use-CO,RESET,Effective Precipitation,"Community Collaborative Rain, Hail and Snow Network (CoCoRaHS)"
CO,Crop Consumptive Use-CO,RESET,Effective Precipitation,CO Division of Water Resources Gages
CO,Crop Consumptive Use-CO,RESET,Effective Precipitation,CO Diversion Records
CO,Crop Consumptive Use-CO,RESET,Effective Precipitation,HydroBase
CO,Crop Consumptive Use-CO,RESET,Effective Precipitation,National Agricultural Statistics Service (NASS) Cropland Data Layer
CO,Crop Consumptive Use-CO,RESET,Irrigated Acreage,USGS Stream Gages
CO,Crop Consumptive Use-CO,RESET,Irrigated Acreage,National Oceanic and Atmospheric Administration Stations
CO,Crop Consumptive Use-CO,RESET,Irrigated Acreage,SCS TR21
